"LimesLimits_ID";"obsolete";"X_coordinate";"Y_coordinate";"Place";"Toponym";"Site_type";"Uncertain";"Start_period";"End_period";"Size";"Conservation";"Notes";"checked";"location_note"
3142;1;88587;462720;"Wassenaar";"Deylerweg";"rural settlement";0;"BRONS";"IJZ";;;"not a Roman site!";1;
3143;0;82600;458400;"Wassenaar";"Groenendaal";"rural settlement";0;"IJZ";"ROM";;;;1;
3144;1;94390;460485;"Zoeterwoude";"Laan van Oud Raadwijk";"isolated find(s)";0;"ROM";"ROM";;;;1;
3145;0;94350;461760;"Leiden";"Cronesteynse Polder";"rural settlement?";1;"IJZ";"ROM";;;"Archis-waarnemingsnummer 8655 removed from Archis; very close to site 3064, possibly one settlement?";1;
3146;0;94000;463425;"Leiden";"Koenesteeg";"rural settlement";0;"ROMV";"ROMM";;;"habitation dated approx. 50 - 250 AD, with hiatus around 100 - 150 AD";1;
3147;0;89500;465800;"Valkenburg";"Marktveld West";"rural settlement?; burial(s)?";0;"IJZL";"ROM";;;"evidence for cemetery is inconclusive; possibly part of vicus (3054, 3164 and 3165)?";1;
3148;0;89600;466300;"Valkenburg";"Valkenburgerweg";"civil settlement?";1;"ROMM";"ROMM";;;"evidence inconclusive, site located just to the north-west of castellum; possibly part of vicus (3054, 3164 and 3165)?";1;
3152;0;135094;454741;"Utrecht";"Van Bijnkershoeklaan";"road";0;"ROMV";"ROMM";;;;1;
3153;0;136490;455544;"Utrecht";"Centrum I";"civil settlement?";1;"ROM";"ROM";;;"no associated Archis-waarnemingsnummer";1;
3154;0;135035;453887;"Utrecht";"Amerikalaan";"rural settlement; road";0;"IJZL";"ROMMB";;;"no associated Archis-waarnemingsnummer; habitation dated approx. 25 BC - 50 AD; road: see Luksen-IJtsma (2010) 3c, 3d and 3m, site 4027";1;
3155;0;89685;460243;"Voorschoten";"Oranjepolder";"rural settlement?";1;"ROM";"ROM";;;"evidence inconclusive, finds not in context";1;
3156;0;88236;464068;"Wassenaar";"Ruijgelaansepolder";"rural settlement";1;"ROM";"ROM";;;"dating evidence inconclusive; very close to site 3158, possibly one settlement?";1;
3157;0;89562;463811;"Valkenburg";"Ommedijksche Polder";"rural settlement";0;"IJZL";"ROMMA";;;"twee occupation levels, IJZL and approx. 0 - 150 AD";1;
3158;0;88487;464384;"Valkenburg";"Vliegveld";"rural settlement?";1;"ROMV";"ROMM";;;"no associated Archis-waarnemingsnummer; very close to site 3156, possibly one settlement?";1;
3159;0;135335;453717;"Utrecht";"Beneluxlaan";"rural settlement; road";0;"ROMMA";"ROMMB";;;"no associated Archis-waarnemingsnummer; very close to site 3152 and 3154; road: see Luksen-IJtsma (2010) 3h and 3n, site 4027";1;
3160;0;97650;473760;"Lisse";"Huis Dever";"rural settlement";0;"IJZL";"ROMV";;;"site is LME-NT castle, IJZL - ROMV finds from peat layer";1;
3161;0;90000;474000;"Noordwijkerhout";"Ruijgenhoek";"rural settlement";0;"IJZM";"ROMM";;;"administrative coordinate!!!";1;
3162;0;87520;469700;"Katwijk";"Uitwateringssluis";"civil settlement";0;"ROMM";"ROMM";;;"supposed vicus of castellum Brittenburg; habitation dated approx. 160 - 240 AD";1;
3163;0;88550;468500;"Katwijk";"Cleijn Duin";"rural settlement";0;"ROMM";"ROMM";;;"habitation approx. 100 - 300 AD";1;
3164;0;90000;465570;"Valkenburg";"Marktveld I";"mini-castellum; watchtower; horrea; civil settlement; burial(s); road";0;"ROMVB";"ROMMB";;;"Praetorium Agrippinae; horrea dated approx. 39 - 70 AD; mini-castellum dated approx. 70 - 110 AD; watchtower dated approx. 80-90 AD; vicus dated approx. 100 - 240 AD - part of same settlement as 3054 and 3165; road: Luksen-Ijtsma 2010 68 and 70, site 4062";1;
3165;0;90150;465260;"Valkenburg";"De Woerd I";"harbour; road; civil settlement; burial(s)";0;"ROMVB";"ROMMB";;;"harbour dated approx. 50 - 150 AD, vicus dated approx. 150 - 230 AD; road: see Luksen-IJtsma 2010 67, site 4061";1;
3166;0;95500;462750;"Leiden";"Roomburg II";"civil settlement; burial(s); road";0;"ROMMA";"ROMMB";;;"vicus dated approx. 70 - 250 AD; road: see Luksen-IJtsma 2010 62 and 63, site 4059";1;
3167;0;105222;460363;"Alphen aan den Rijn";"Hoge Zijde I";"civil settlement; burial(s)";0;"ROMMA";"ROMMB";;;"vicus habitation approx. 80 - 275 AD";1;
3168;0;108862;457628;"Zwammerdam";"Hooge Burgh II";"civil settlement; harbour; burial(s); road; shipwreck(s)";0;"ROMVB";"ROMMB";;;"for road, see Luksen-IJtsma (2010) 45, site 4013";1;
3169;0;110915;455182;"Bodegraven";"Oud Bodegraafseweg III";"civil settlement; bridge";0;"ROMVB";"ROMM";;;"habitation approx. 50 - 250 AD; very close to site 3075, possibly one settlement?";1;
3170;0;120582;455352;"Woerden";"Hoochwoert II";"civil settlement; harbour; road";0;"ROMVB";"ROMM";;;"for road, see Luksen-IJtsma 2010 32, 33 and 34, site 4044";1;
3171;0;131371;455393;"De Meern";"Hoge Woerd II";"civil settlement; road; burial(s); harbour; shipwreck(s)";0;"ROMVB";"ROMM";;;"see Langeveld et al. (2010) for detailed map; road: see Luksen-IJtsma 2010 8, 9, 10 and 11, sites 4031, 4032, 4033 and 4034";1;
3172;0;76700;449690;"Den Haag";"Uithofslaan";"rural settlement";0;"IJZL";"ROM";;;"habitation approx. 0 - 250 AD; also LME site";1;
3173;0;77495;449799;"Den Haag";"Lozerlaan/Erasmusweg";"rural settlement; burial(s)?; cult place";0;"ROMVB";"ROMMB";;;"habitation approx. 70 - 220 AD";1;
3174;0;79800;449200;"Den Haag";"Oosteinde";"rural settlement; road";0;"ROMVB";"ROMMB";;;"habitation approx. 40 - 260 AD";1;
3175;0;83769;452895;"Voorburg";"Arentsburg";"town; harbour; canal";0;"ROMVB";"ROMMB";"13.5 ha";;"Forum Hadriani; habitation dated approx. 50 - 275 AD, with town phase dated after 120 AD (see De Jonge et al. 2006); evidence for ROML occupation";1;
3176;0;136864;455899;"Utrecht";"Centrum II";"civil settlement";0;"ROMVB";"ROMMB";;;"west side vicus close to site 3153";1;
4001;0;74325;450105;"Monster";"Madepolderweg";"rural settlement?";1;"ROM";"ROM";;;;1;
4002;0;75250;450500;"Loosduinen";"Madeweg";"rural settlement?";1;"ROM";"ROM";;;;1;
4003;0;75768;448976;"Poeldijk";"Arckelsteijn";"rural settlement?";1;"ROMV";"ROMM";;;"also LME farmstead";1;
4004;0;79496;450305;"Den Haag";"Noordhof";"rural settlement";0;"ROMM";"ROMM";;;"habitation approx. 100 - 300 AD";1;
4005;0;105930;458700;"Alphen aan den Rijn";"De Schans / Gouwsluis I";"road; civil / rural settlement?";0;"ROMM";"ROMM";;;"road: Luksen-IJtsma 2010 52, site 40534";1;
4006;0;105150;460660;"Alphen aan den Rijn";"Burgemeester Visserpark";"civil settlement?";1;"ROMM";"ROMM";;;"close to 3167, part of vicus?";1;
4007;1;105310;459940;"Alphen aan den Rijn";"Stationsstraat";"isolated find(s)";0;"ROMM";"ROMM";;;"close to 3167, part of vicus?";1;
4008;1;104940;461500;"Alphen aan den Rijn";"Heemskerkstraat";"isolated find(s)";0;"ROMVB";"ROMMA";;;;1;
4009;0;110330;456600;"Zwammerdam";"Rijksstraatweg";"road?; military settlement?";1;"ROM";"ROM";;;;1;
4010;0;103150;460700;"Alphen aan den Rijn";"De Hoorn";"road";0;"ROM";"ROM";;;"stretch of approx. 1050 m; crosses one settlement, site 3071";1;
4011;0;107900;458375;"Alphen aan den Rijn";"Steekterweg";"road";0;"ROM";"ROM";;;"stretch of approx. 550 m, dated before 150 AD?; Archis-waarnemingsnummer 24588 removed from Archis";1;
4012;0;109600;457300;"Zwammerdam";"Rijksstraatweg";"road";0;"ROM";"ROM";;;;1;
4013;0;109287;457440;"Zwammerdam";"Spoorlaan";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 175 m, dated 100 - 200 AD";1;
4014;1;103680;458500;"Alphen aan den Rijn";"Rijksweg 11";"isolated find(s)";0;"ROM";"ROM";;;;1;
4015;1;105800;458365;"Alphen aan den Rijn";"Aquaduct";"isolated find(s)";0;"ROM";"ROM";;;"probably associated with site 3073";1;
4016;0;128284;455908;"De Meern";"Zandweg";"2 watchtowers; road";0;"ROMVB";"ROMMB";;;"2 watchtowers dated 40 - 70 AD; road: stretch of approx. 275 m, built in 3 phases, dated ca. 90 - 225 AD";1;
4017;0;132800;454000;"Utrecht";"Rijnvliet-Zuid Sportpark";"rural settlement?; cult site?";1;"IJZL";"ROMM";;;;1;
4018;0;133000;454750;"Utrecht";"Rijnvliet-Noord";"burial(s); road";0;"ROMMA";"ROMMB";;;"very close to site 3150; road: see Luksen-IJtsma (2010) 4a, 4b, site 4028";1;
4019;0;128819;456065;"De Meern";"Vleuterweide";"rural settlement; military settlement; road";0;"ROMV";"ROMM";;;"Archis-waarnemingsnummer 120354, 120356, 120358, 120359 and 120360 removed from Archis; rural settlement approx. 0 - 100 AD, military settlement approx. 150 - 250 AD; road: see Luksen-IJtsma 2010 26, site 4040";1;
4020;0;87175;455185;"Leidschendam";"Damplein";"canal";0;"ROMVB";"ROMMB";;;"Corbulo's canal";1;
4021;0;89745;466180;"Valkenburg";"Castellumplein";"castellum";0;"ROMVB";"ROMLB";;;"Praetorium Agrippinae; castellum dated approx. 39 - 400 AD, Late Roman phase only horrea";1;
4022;0;105300;460400;"Alphen aan den Rijn";"Rijnplein";"castellum";0;"ROMVB";"ROMMB";;;"Albanianae; castellum dated 41 AD - 270/275 AD";1;
4023;0;110975;455225;"Bodegraven";"Nassaustraat I";"castellum";0;"ROMVB";"ROMVB";;;"castellum dated 61 - 70 AD";1;
4025;0;139005;451800;"Vechten";"Marsdijk";"road";0;"ROMMB";"VMEB";;;"dated 150 AD - 725 AD? (post-Roman gravel pavement dated with OSL, pointing to possible repairs)";1;
4027;0;135050;453887;"Utrecht";"Kanaleneiland";"road";0;"ROM";"ROM";;;"coordinate = location of trial trenches; stretch of approx. 3 km, crosses two settlements, sites 3154 and 3159";1;
4028;0;133080;454683;"Utrecht";"Strijkviertel";"road";0;"ROM";"ROM";;;"stretch of approx. 500 m, crosses one cemetery, site 4018";1;
4029;0;132922;455116;"De Meern";"Langerak";"road";0;"ROM";"ROM";;;"crosses one settlement, site 3150";1;
4030;0;132016;454543;"De Meern";"HOV De Meern";"road";0;"ROMMB";"ROMMB";;;"stretch of approx. 700 m, dated 167 AD - ???, crosses one settlement, site 3151";1;
4031;0;131443;455822;"De Meern";"Alendorperweg";"road";0;"ROM";"ROM";;;"north of castellum";1;
4033;0;131270;455315;"De Meern";"Vicuslaan";"road";0;"ROMVB";"ROMMA";;;"south of castellum; dated 50 - 100 AD";1;
4034;0;131382;455060;"De Meern";"De Woerd";"road";0;"ROMMA";"ROMMB";;;"south of castellum; dated 75 - 250? AD";1;
4035;0;131544;454781;"De Meern";"Rijksstraatweg / Meentweg";"road";0;"ROMVB";"ROMMB";;;"south of castellum; dated after 50 AD?";1;
4036;0;130916;454454;"De Meern";"De Meern";"road";0;"ROMVB";"ROMMB";;;"stretch of approx. 1300 m, dated after 50 AD; crosses one settlement, site 3113";1;
4037;0;129950;454712;"De Meern";"De Balije II";"road";0;"ROMVB";"ROMMB";;;"stretch of approx. 375 m, built in three phases, dated after approx. 80 AD?; crosses one settlement, site 3114";1;
4038;0;129548;454978;"De Meern";"Nijevelt";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 200 m, built in four phases, dated 80? - 200? AD";1;
4039;0;129150;455220;"De Meern";"Waterland";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 400 m, built in four phases, dated 80? - 200? AD";1;
4040;0;128799;455883;"De Meern";"Stroomweg";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 200 m, built in three phases, dated approx. 100 - 300 AD; crosses one settlement, site 4019";1;
4041;0;127853;456001;"Harmelen";"Harmelerwaard";"road";0;"ROM";"ROM";;;"stretch of approx. 450 m";1;
4043;0;122260;456536;"Woerden";"Polder Breedveld";"road";0;"ROM";"ROM";;;"stretch of approx. 150 m; connection of Luksen-IJtsma 2010 31a to 31c is tentative";1;
4044;0;120535;455260;"Woerden";"Centrum";"road";0;"ROMVB";"ROMMB";;;"stretch of approx. 200 m, castellum just north of road, dated approx. 50 - 250 AD";1;
4045;0;118400;455405;"Woerden";"Barwoutswaarderpolder";"road";0;"ROM";"ROM";;;;1;
4046;0;115790;454371;"Nieuwerbrug";"Dubbele Wiericke";"road?";1;"ROM";"ROM";;;;1;
4047;0;113085;454632;"Bodegraven";"Zuidzijderpolder";"road";0;"ROM";"ROM";;;;1;
4048;0;111802;454975;"Bodegraven";"Zuidzijde";"road";0;"ROM";"ROM";;;;1;
4049;0;111385;455191;"Bodegraven";"Le Coultrestraat";"road?";1;"ROM";"ROM";;;;1;
4050;0;110935;455225;"Bodegraven";"Nassaustraat II";"road";0;"ROM";"ROM";;;"stretch of approx. 150 m";1;
4051;0;108970;457610;"Zwammerdam";"van Hasselt-terrein";"road?";1;"ROMMB";"ROMMB";;;"dated after 200 AD";1;
4052;0;108907;457858;"Zwammerdam";"Hooge Burgh III";"road";0;"ROMMB";"ROMMB";;;"dated 150 - 300 AD";1;
4053;0;107150;458400;"Alphen aan den Rijn";"Goudse Rijpad II";"road";0;"ROMMB";"ROMMB";;;"stretch of approx. 150 m, dated 150 - 200 AD; crosses one settlement, site 3074; Archis-waarnemingsnummer 24588 removed from Archis";1;
4054;0;105930;458700;"Alphen aan den Rijn";"De Schans / Gouwsluis II";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 500 m, dated 100 - 300 AD; crosses one settlement, site 4005";1;
4055;0;105300;460300;"Alphen aan den Rijn";"Hoge Zijde II";"road?";1;"ROM";"ROM";;;"stretch of approx. 500 m; evidence inconclusive; passes through castellum";1;
4056;0;100800;460375;"Hazerswoude";"Hazerswoude-Rijndijk";"road";0;"ROM";"ROM";;;"stretch of approx. 2800 m, location probably not very reliable; crosses two settlements, sites 3069 and 3070";1;
4057;0;98117;460638;"Groenendijk";"Scheepjeskerk II";"road";0;"ROM";"ROM";;;"crosses one settlement, sites 3065";1;
4058;0;98117;460638;"Zoeterwoude";"Zoeterwoude-Rijndijk";"road";0;"ROM";"ROM";;;"stretch of approx. 500 m, location probably not very reliable";1;
4059;0;95500;462650;"Leiden";"Roomburg III";"road";0;"ROM";"ROM";;;"stretch of approx. 450 m; passes through castellum";1;
4060;0;92477;463285;"Leiden";"Boshuizerkade";"road";0;"ROM";"ROM";;;;1;
4061;0;90180;465210;"Valkenburg";"De Woerd II";"road";0;"ROM";"ROM";;;"stretch of approx. 125 m; passes through vicus";1;
4062;0;89980;465610;"Valkenburg";"Marktveld II";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 450 m, built in three phases, dated after 90 AD; passes through vicus";1;
4063;0;88680;467690;"Katwijk";"Zanderij-Westerbaan II";"road";0;"ROMMA";"ROMMB";;;"stretch of approx. 500 m, dated before 125 AD; crosses one settlement, site 3051";1;
4064;0;95510;462775;"Leiden";"Roomburg I";"castellum";0;"ROMMA";"ROMMB";;;"Matilo; castellum dated approx. 70 - 260 AD";1;
4065;0;95400;462865;"Leiden";"Roomburg IV";"canal; harbour";0;"ROMVB";"ROMMA";;;"Corbulo's canal dated approx. 47 - 150 AD";1;
4066;0;109025;457650;"Zwammerdam";"Hooge Burgh I";"castellum";0;"ROMVB";"ROMMB";;;"Nigrum Pullum; castellum dated approx. 47 - 275 AD";1;
4070;0;140141;452778;"Bunnik";"Koningslaan";"road";0;"ROM";"ROM";;;"stretch of approx. 800 m, dating not confirmed, may be VME";1;
4071;0;75385;449182;"Poeldijk";"Poeldijk Noordoost";"rural settlement; burial(s); road";0;"ROMMB";"ROMMB";;;"habitation dated approx. 150 - 200 AD (Vos 2000)";1;
4072;0;75750;449462;"Poeldijk";"Westhof I";"rural settlement";0;"ROMVB";"ROMMB";;;"habitation dated approx. 50 - 250 AD (Blom and van der Feijst 2007)";1;
4073;0;75368;449551;"Poeldijk";"Westhof II";"rural settlement";0;"ROMV";"ROMMB";;;"habitation dated approx. 0 - 225 AD (Hazen and Blom 2010)";1;
4074;0;78978;449570;"Wateringen";"Juliahof";"rural settlement; burial(s)";0;"ROMMA";"ROMMB";;;"habitation dated approx. 75 - 250 AD (Siemons 2006, Gerritsen and Duurland 2006)";1;
4075;0;77219;448318;"Kwintsheul";"Holle Watering";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 100 - 200 AD (Jezeer 2011)";1;
4076;0;78300;448700;"Wateringen";"Heulweg I";"rural settlement";0;"ROMM";"ROMM";;;;1;
4077;0;78635;448910;"Wateringen";"Heulweg II";"rural settlement";0;"IJZL";"ROM";;;;1;
4078;0;81787;447919;"Schipluiden";"Harnaschpolder I";"rural settlement";0;"ROMMB";"ROMMB";;;"habitation dated approx. 150 - 260 AD (Goossens 2006)";1;
4079;0;81590;448270;"Schipluiden";"Harnaschpolder II";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 125 - 225 AD (Goossens 2006)";1;
4080;0;75400;447400;"Honselersdijk";"Groene Laan";"rural settlement";0;"ROMM";"ROMM";;;;1;
4081;0;76630;447940;"Kwintsheul";"Mariëndijk";"rural settlement";0;"ROMM";"ROMM";;;;1;
4082;0;81667;447013;"Den Hoorn";"Hoog Harnasch";"burial(s)";0;"ROMMB";"ROMMB";;;"single burial dated 200 - 225 AD, inside LME settlement (Bakx 2008)";1;
4083;0;75840;446520;"Naaldwijk";"Middelbroekweg";"rural settlement, stone-built; burial(s)?";0;"ROMVB";"ROMMB";;;"habitation dated approx. 50 - 225 AD (Hessing 1992); not certain whether the settlement found in 2003 is part of the same complex";1;
4084;0;77380;446920;"Kwintsheul";"Hartevelt";"rural settlement";0;"ROMV";"ROMM";;;;1;
4085;0;78320;446245;"Kwintsheul";"15 Hont";"rural settlement";0;"IJZL";"ROMM";;;;1;
4086;0;81130;446510;"'t Woudt";"Woudse Polder I";"rural settlement; road";0;"ROMVA";"ROMMA";;;"site 1.17 dated approx. 10 BC - 60 AD; off-site structures (circular ditches; burials?) dated approx. 160 - 200 AD (van Londen 2006); site 1.18 dated approx. 75 - 125 AD (Kerkhof et al. 2010); also LME site";1;
4087;0;81420;446020;"'t Woudt";"Woudse Polder II";"rural settlement";0;"ROMMB";"ROMMB";;;"dated approx. 120 - 210 AD (van Londen 2006)";1;
4088;0;74890;445420;"Naaldwijk";"Tiendweg";"burial(s)";0;"ROMMB";"ROMMB";;;"dated approx. 175 - 225 AD (Bult et al. 1988)";1;
4089;0;75157;445565;"Naaldwijk";"Trace Parc Westland Mars";"rural settlement; road?; canal?";0;"ROM";"ROM";;;;1;
4090;0;83015;445015;"Abtswoude";"Buitenhof";"rural settlement";0;"ROM";"ROM";;;;1;
4091;0;86996;445299;"Delft";"Ruyven";"cult site?";0;"ROMM";"ROMM";;;;1;
4092;0;73991;444830;"Naaldwijk";"Hoogwerf";"rural settlement, stone-built?; burial(s)";0;"ROMMA";"ROMMB";"large";;"habitation dated approx. 75 - 225 AD (Goossens 2012); also IJZL and ROML, VME-LME site; this site used to be interpreted as a possible vicus, but the evidence now points to a large rural settlement";1;
4093;0;74729;444973;"Naaldwijk";"'t Zand Heultje";"rural settlement";0;"ROMVB";"ROMMB";;;"habitation dated approx. 50 -200 AD (van der Feijst 2012)";1;
4094;0;82060;444650;"Schipluiden";"Kerkpolder I";"rural settlement; road?";0;"ROMVB";"ROMMB";;;"habitation dated approx. 30 - 200 AD (van Londen 2006)";1;
4095;0;74718;443560;"De Lier";"Westerlee I";"rural settlement";0;"ROMM";"ROMM";;;"also VME site";1;
4096;0;78740;443230;"Gaag";"Kraaiennest I";"rural settlement";0;"ROMMB";"ROMMB";;;"habitation dated approx. 150 - 225 AD (van Londen 1995)";1;
4097;0;81250;443700;"Schipluiden";"Brugstraat";"rural settlement";0;"ROMV";"ROMM";;;"habitation dated approx. 0 - 200 AD";1;
4098;0;87230;443540;"Oude Leede";"Ackerdijkse Brug";"rural settlement?";1;"ROM";"ROM";;;;1;
4099;0;74970;442152;"Maasdijk";"Honderdland";"rural settlement?";1;"ROM";"ROM";;;"VME/LME site, Roman finds probably not in situ";1;
4100;0;74600;443150;"De Lier";"Westerlee II";"rural settlement?; road?";1;"ROM";"ROM";;;;1;
4101;0;77950;442510;"De Lier";"Kralingerpolder";"rural settlement";0;"ROMMA";"ROMMB";;;"field system dated approx. 100 - 300 AD (van Londen 2006)";1;
4102;0;78400;442600;"Maasland";"Scheeweg";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 70 - 225 AD (van Londen 2006)";1;
4103;0;78730;442540;"Gaag";"Kraaiennest II";"rural settlement";0;"ROMMB";"ROMMB";;;"habitation dated approx. 150 - 225 AD (van Londen 1995)";1;
4104;0;78940;442870;"Gaag";"Kraaiennest III";"rural settlement?";1;"ROMMB";"ROMMB";;;"habitation dated approx. 150 - 225 AD (van Londen 1995); only off-site features reported by van Londen (2006)";1;
4105;0;76060;441800;"Maasdijk";"Oude Campsweg";"rural settlement";0;"ROMMA";"ROMMB";;;"habitation dated approx. 75 - 200 AD (van Londen 2006); also IJZ settlement";1;
4106;0;77159;441766;"De Lier";"Kralingerpolder I";"rural settlement?";1;"ROM";"ROM";;;"finds possibly not in situ";1;
4107;0;77423;441918;"De Lier";"Kralingerpolder II";"rural settlement?";1;"IJZL";"ROMV";;;;1;
4108;0;75320;440960;"Maasdijk";"Oude Campspolder I";"rural settlement?";1;"ROM";"ROM";;;"LME site, Roman finds possibly not in situ";1;
